Prix de vente,Type de logement,Zonage (Classification),Façade (en pieds),Superficie du lot (pieds²),Type de route,Forme du lot,Topographie du terrain,Services publics disponibles,Configuration du lot,Inclinaison du terrain,Quartier,Proximité (1ère condition),Proximité (2e condition),Type de bâtiment,Style de maison,Qualité globale,État général,Année de construction,Année de rénovation,Style de toit,Matériau du toit,Revêtement extérieur (1),Revêtement extérieur (2),Surface de parement (pieds²),Qualité extérieure,État extérieur,Type de fondation,Qualité du sous-sol,État général du sous-sol,Exposition du sous-sol,Type de finition sous-sol (1),Surface finie sous-sol,Type de finition sous-sol (2),Surface finie sous-sol 2,Surface non finie sous-sol,Total surface sous-sol,Type de chauffage,Qualité du chauffage,Climatisation centrale,Système électrique,Surface du premier étage,Surface du deuxième étage,Surface finie basse qualité (pieds²),Surface habitable totale,Salles de bain complètes sous-sol,Demi-salles de bain sous-sol,Salles de bain complètes,Demi-salles de bain
11.695255355062795,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Résidentiel densité moyenne,50.0,6000.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,"Un étage et demi, aménagé",En dessous de la moyenne,Bon,1948.0,2002.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Bon,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,331.0,Unf,0.0,318.0,649.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,679.0,504.0,0.0,1183.0,0.0,0.0,1.0,1.0
11.608244735642321,1 ÉTAGE 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,70.0,5684.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Très bon,1930.0,2005.0,Pente,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Moyen,BrkTil,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,813.0,813.0,Chauffage à gaz,Excellent,Oui,Fusibles anciens,813.0,0.0,0.0,848.0,0.0,0.0,1.0,0.0
12.54254845357358,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,62.0,17400.0,Pavé,Légèrement irrégulier,Dépression,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente modérée,Clear Creek,Normale,Normale,Maison individuelle,Un étage,Bon,Moyenne,1975.0,1975.0,Pignon,Bardeau en bois,Contreplaqué,Contreplaqué,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Bonne exposition,Fini - Moyenne,655.0,Unf,0.0,878.0,1533.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1533.0,0.0,0.0,1533.0,1.0,0.0,2.0,0.0
12.225880174775122,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,9303.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Timberland,Normale,Normale,Maison individuelle,Deux étages,Au-dessus de la moyenne,Moyenne,1996.0,1997.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,42.0,Bon,Moyen,PConc,Excellent,Moyen,Aucune exposition,Fini - Moyenne,742.0,Unf,0.0,130.0,872.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,888.0,868.0,0.0,1756.0,1.0,0.0,2.0,1.0
12.25486757159303,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel flottant,75.0,9000.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Somerset,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,2007.0,2008.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,0.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,768.0,768.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,786.0,804.0,0.0,1590.0,0.0,0.0,2.0,1.0
12.144202560946876,DUPLEX - TOUS STYLES ET ÂGES,Résidentiel basse densité,63.0,9297.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Mitchell,Normale,Normale,Duplex,Un étage,Moyenne,Moyenne,1976.0,1976.0,Pignon,Bardeau composite standard,Contreplaqué,Contreplaqué,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,1274.0,Unf,0.0,122.0,1728.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1728.0,0.0,0.0,1728.0,1.0,0.0,2.0,0.0
12.075400019877522,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,80.0,9600.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northwest Ames,Normale,Normale,Maison individuelle,Un étage,Bon,Au-dessus de la moyenne,1973.0,1973.0,Pente,Bardeau composite standard,Panneau dur,Panneau dur,320.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,916.0,Unf,0.0,326.0,1242.0,Chauffage à gaz,Médiocre,Oui,Disjoncteurs,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0
11.49273296168228,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,36.0,4571.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Deux étages,Moyenne,Moyenne,1916.0,1950.0,Pignon,Bardeau composite standard,Bardeaux en amiante,Bardeaux en amiante,0.0,Moyen,Moyen,BrkTil,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,624.0,624.0,Chauffage à gaz,Médiocre,Non,Disjoncteurs,673.0,720.0,0.0,1344.0,0.0,0.0,1.0,0.0
12.45293662970407,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,17400.0,Pavé,Légèrement irrégulier,Dépression,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Cul-de-sac,Pente modérée,Clear Creek,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Au-dessus de la moyenne,1954.0,1994.0,Plat,Gravier et bitume,Contreplaqué,Contreplaqué,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Bonne exposition,Partiellement fini,1116.0,Unf,0.0,248.0,1364.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1663.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0
11.989165855127435,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,69.0,5100.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Deux étages,Très bon,Bon,1925.0,1996.0,Pente,Bardeau composite standard,Stuc,,0.0,Moyen,Bon,PConc,Moyen,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,588.0,588.0,Chauffage à gaz,Médiocre,Oui,Disjoncteurs,833.0,833.0,0.0,1666.0,0.0,0.0,1.0,0.0
11.608244735642321,1 ÉTAGE ET DEMI - AMÉNAGÉ - TOUS ÂGES,Résidentiel basse densité,69.0,7015.0,Pavé,Légèrement irrégulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Brookside,Normale,Normale,Maison individuelle,"Un étage et demi, aménagé",Moyenne,En dessous de la moyenne,1950.0,1950.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,161.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Qualité inférieure,185.0,Unf,0.0,524.0,709.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,979.0,224.0,0.0,1203.0,1.0,0.0,1.0,0.0
12.481565733211923,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel flottant,75.0,8004.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Somerset,Adjacente à une voie ferrée nord-sud,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,2007.0,2009.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,110.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,544.0,Unf,0.0,288.0,832.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,832.0,1103.0,0.0,1935.0,1.0,0.0,2.0,1.0
11.951186847493476,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel basse densité,60.0,7200.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sud et Ouest de l'Université d'État de l'Iowa,Proche d'une route secondaire,Normale,Maison individuelle,Deux étages,Bon,Très bon,1936.0,2007.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Bon,Bon,PConc,Bon,Bon,Aucune exposition,Fini - Moyenne,350.0,BLQ,210.0,0.0,560.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,673.0,560.0,0.0,1135.0,1.0,0.0,1.0,0.0
11.385103457032141,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,60.0,8281.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Sawyer,Normale,Normale,Maison individuelle,Un étage,Moyenne,Moyenne,1965.0,1965.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Salle de jeux,553.0,BLQ,311.0,0.0,864.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0
12.147919030759663,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel basse densité,74.0,11988.0,Pavé,Légèrement irrégulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente modérée,Crawford,Normale,Normale,Maison individuelle,Deux étages,Au-dessus de la moyenne,Bon,1934.0,1995.0,Pente,Bardeau composite standard,Stuc,Stuc,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Qualité inférieure,326.0,Unf,0.0,389.0,715.0,Chauffage à gaz,Médiocre,Oui,Fusibles anciens,849.0,811.0,0.0,1660.0,0.0,0.0,1.0,1.0
11.728044909070785,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,60.0,8430.0,Pavé,Régulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente modérée,College Creek,Normale,Normale,Maison individuelle,Un étage,Moyenne,Moyenne,1978.0,1978.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,136.0,Moyen,Moyen,CBlock,Bon,Moyen,Aucune exposition,Fini - Salle de jeux,616.0,Unf,0.0,424.0,1040.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0
12.093693109638318,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,69.0,3316.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Bloomington Heights,Normale,Normale,Maison de ville (bout),Un étage,Bon,Moyenne,2004.0,2004.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,18.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,1375.0,1375.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0
12.025755079404917,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,85.0,10628.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Bon,Moyenne,1970.0,1970.0,Plat,Gravier et bitume,Contreplaqué,Contreplaqué,0.0,Moyen,Bon,CBlock,Moyen,Bon,Bonne exposition,Fini - Excellent,778.0,Unf,0.0,499.0,1277.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1277.0,0.0,0.0,1277.0,1.0,0.0,1.0,0.0
11.89478753335453,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel basse densité,79.0,9480.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Proche d'une artère principale,Normale,Maison individuelle,Deux étages,Moyenne,Bon,1942.0,1995.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,224.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Qualité inférieure,386.0,Unf,0.0,342.0,728.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,888.0,756.0,0.0,1644.0,0.0,0.0,1.0,1.0
12.429220196836383,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,98.0,11428.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2006.0,2006.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,248.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,1468.0,1626.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1634.0,0.0,0.0,1634.0,0.0,0.0,2.0,0.0
12.138869243416009,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,76.0,9291.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Sawyer Ouest,À moins de 200 pieds d'une voie ferrée est-ouest,Normale,Maison individuelle,Deux étages,Au-dessus de la moyenne,Moyenne,1993.0,1993.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,120.0,Bon,Moyen,PConc,Bon,Moyen,Aucune exposition,Fini - Excellent,426.0,Unf,0.0,406.0,832.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,832.0,878.0,0.0,1710.0,0.0,0.0,2.0,1.0
12.264346270624157,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,69.0,6820.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Stone Brook,Normale,Normale,Maison de ville (bout),Un étage,Très bon,Moyenne,1985.0,1985.0,Pignon,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,368.0,BLQ,396.0,0.0,1488.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1502.0,0.0,0.0,1502.0,1.0,0.0,1.0,1.0
12.154784614286667,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,92.0,11952.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northwest Ames,Adjacente à un espace vert ou parc,Normale,Maison individuelle,Deux étages,Bon,Au-dessus de la moyenne,1977.0,1977.0,Mansardé,Bardeau de bois,Bardeaux en bois,Contreplaqué,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Aucune exposition,Non fini,0.0,Unf,0.0,808.0,808.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1161.0,808.0,0.0,1969.0,0.0,0.0,2.0,1.0
11.904974309480183,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,36.0,3675.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Edwards,Normale,Normale,Maison de ville (bout),Niveaux divisés,Au-dessus de la moyenne,Moyenne,2005.0,2005.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,80.0,Moyen,Moyen,PConc,Bon,Moyen,Bonne exposition,Fini - Excellent,459.0,Unf,0.0,88.0,547.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0
12.694655727828803,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,104.0,14977.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2006.0,2007.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,304.0,Bon,Moyen,PConc,Excellent,Moyen,Bonne exposition,Fini - Excellent,1274.0,Unf,0.0,626.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1831.0,0.0,0.0,1976.0,1.0,0.0,2.0,0.0
12.433212202169729,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel basse densité,41.0,5330.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Stone Brook,Normale,Normale,Maison de ville (bout),Un étage,Très bon,Moyenne,2000.0,2000.0,Pignon,Bardeau composite standard,Panneau de ciment,Panneau de ciment,0.0,Bon,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Fini - Excellent,1196.0,Unf,0.0,298.0,1494.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0
11.794345471549745,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,80.0,8480.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Sawyer,Normale,Normale,Maison individuelle,Un étage,Moyenne,Au-dessus de la moyenne,1963.0,1963.0,Pente,Bardeau composite standard,Panneau dur,Panneau dur,0.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Excellent,630.0,Unf,0.0,340.0,970.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,970.0,0.0,0.0,970.0,1.0,0.0,1.0,0.0
12.249615734512616,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,75.0,13125.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente modérée,College Creek,Normale,Normale,Maison individuelle,Un étage,Au-dessus de la moyenne,Moyenne,1997.0,1998.0,Pignon,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,215.0,Moyen,Moyen,PConc,Bon,Moyen,Bonne exposition,Fini - Excellent,994.0,Unf,0.0,484.0,1478.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1493.0,0.0,0.0,1493.0,1.0,0.0,2.0,0.0
12.694655727828803,2 ÉTAGES 1946 ET PLUS RÉCENT,Résidentiel basse densité,104.0,13693.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison individuelle,Deux étages,Très bon,Moyenne,2006.0,2006.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,456.0,Excellent,Moyen,PConc,Bon,Moyen,Exposition au niveau moyen,Non fini,0.0,Unf,0.0,1468.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1831.0,574.0,0.0,2466.0,0.0,0.0,2.0,1.0
12.601490784782536,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,79.0,10637.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,College Creek,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2007.0,2008.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,336.0,Bon,Moyen,PConc,Excellent,Moyen,Bonne exposition,Fini - Excellent,1274.0,Unf,0.0,417.0,1705.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0
11.401681006153428,1 ÉTAGE 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,50.0,5925.0,Pavé,Régulier,Bordure - Montée rapide,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Un étage,En dessous de la moyenne,Bon,1937.0,2000.0,Pente,Bardeau composite standard,Stuc,Stuc,435.0,Moyen,Moyen,BrkTil,Médiocre,Moyen,Aucune exposition,Fini - Salle de jeux,168.0,Unf,0.0,739.0,907.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1131.0,0.0,0.0,1131.0,0.0,0.0,1.0,0.0
12.694655727828803,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,98.0,16033.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Double façade,Pente douce,Northridge Heights,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2004.0,2005.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,378.0,Bon,Moyen,PConc,Excellent,Moyen,Bonne exposition,Fini - Excellent,1261.0,Unf,0.0,572.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1831.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0
12.694655727828803,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,72.0,11846.0,Pavé,Légèrement irrégulier,En pente - Forte inclinaison,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northridge Heights,Normale,Normale,Maison individuelle,Un étage,Très bon,Moyenne,2003.0,2004.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,456.0,Bon,Moyen,PConc,Excellent,Moyen,Bonne exposition,Fini - Excellent,1274.0,Unf,0.0,225.0,1753.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0
11.951186847493476,2 ÉTAGES 1945 ET PLUS ANCIEN,Résidentiel densité moyenne,50.0,3316.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Vieille Ville,Normale,Normale,Maison individuelle,Deux étages,Bon,Très bon,1916.0,2005.0,Pignon,Bardeau composite standard,Stuc,Stuc,0.0,Bon,Moyen,PConc,Moyen,Moyen,Aucune exposition,Fini - Moyenne,299.0,Unf,0.0,611.0,910.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,916.0,910.0,0.0,1826.0,1.0,0.0,1.0,1.0
12.00762780434872,1 ÉTAGE PUD (Lotissement planifié) - 1946 ET PLUS RÉCENT,Résidentiel densité moyenne,36.0,4500.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Double façade,Pente douce,Mitchell,Normale,Normale,Maison de ville (intérieur),Un étage,Au-dessus de la moyenne,Moyenne,1998.0,1998.0,Pente,Bardeau composite standard,Revêtement en vinyle,Revêtement en vinyle,116.0,Moyen,Moyen,PConc,Excellent,Moyen,Aucune exposition,Fini - Excellent,897.0,Unf,0.0,319.0,1216.0,Chauffage à gaz,Excellent,Oui,Disjoncteurs,1216.0,0.0,0.0,1216.0,1.0,0.0,2.0,0.0
11.794345471549745,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,69.0,7758.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Sawyer,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1962.0,2001.0,Pignon,Bardeau composite standard,Panneau dur,Contreplaqué,0.0,Moyen,Bon,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,588.0,Unf,0.0,411.0,999.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0
11.898194668458823,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,80.0,9600.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1950.0,2007.0,Pignon,Bardeau composite standard,Revêtement métallique,Revêtement métallique,0.0,Bon,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,607.0,Unf,0.0,506.0,1113.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1113.0,0.0,0.0,1113.0,0.0,0.0,1.0,0.0
11.957617696467539,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,79.0,10289.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,North Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Bon,1965.0,1965.0,Pente,Bardeau composite standard,Revêtement métallique,Revêtement métallique,168.0,Moyen,Moyen,CBlock,Moyen,Moyen,Aucune exposition,Fini - Moyenne,836.0,Unf,0.0,237.0,1073.0,Chauffage à gaz,Moyen,Oui,Disjoncteurs,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,1.0
12.07254696717504,1 ÉTAGE 1946 ET PLUS RÉCENT - TOUS STYLES,Résidentiel basse densité,70.0,12243.0,Pavé,Légèrement irrégulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot intérieur,Pente douce,Northwest Ames,Normale,Normale,Maison individuelle,Un étage,Moyenne,Au-dessus de la moyenne,1971.0,1971.0,Pignon,Bardeau composite standard,Contreplaqué,Contreplaqué,0.0,Moyen,Moyen,CBlock,Bon,Moyen,Exposition au niveau moyen,Fini - Moyenne,998.0,Unf,0.0,486.0,1484.0,Chauffage à gaz,Bon,Oui,Disjoncteurs,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0
11.982935344196433,2 ÉTAGES PUD - 1946 ET PLUS RÉCENT,Résidentiel basse densité,60.0,10800.0,Pavé,Régulier,Plat/Niveau,"Tous les services publics (Électricité, Gaz, Eau, Égout)",Lot d'angle,Pente douce,Vieille Ville,Normale,Normale,Conversion deux familles,"Un étage et demi, aménagé",Moyenne,En dessous de la moyenne,1916.0,1970.0,Pignon,Bardeau composite standard,Revêtement en bois,Revêtement en bois,0.0,Moyen,Médiocre,CBlock,Moyen,Médiocre,Aucune exposition,Partiellement fini,664.0,Unf,0.0,290.0,954.0,Chauffage à gaz,Moyen,Non,Fusibles anciens,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0
